16417464, 16477340, 16497340, 16445414, 16435094, 16456986, 16505577, 16420746
16414591, 16357310, 16418770, 16389966, 16457077, 16401744, 16407208, 16425107
12118747, 12120968, 12130931, 12122429, 12135818, 12104706, 12116630, 12113107
9591264, 9597692, 9561388, 9598215, 9573172, 9589252, 9600184, 9599074
9445408, 9441728, 9430870, 9457259, 9470906, 9453887, 9455776, 9462156
8242772, 8276054, 8252125, 8288175, 8238311, 8264195, 8233804, 8264194
8252283, 8240990, 8289406, 8250460, 8275191, 8253745, 8255753, 8230456
8219466, 8277901, 8218345, 8280355, 8248868, 8287482, 8250824, 8271968
8257611, 8259264, 8260801, 8248128, 8251144, 8251579, 8256712, 8264513
8264009, 8246587, 8237411, 8228266, 8228073, 8230566, 8234067, 8255958
8284566, 8236061, 8249192, 8258501, 8262789, 8229372, 8281038, 8241238
8259722, 8257334, 8232652, 8265696, 8267857, 8247200, 8237352, 8267194
8230785, 8242421, 8242535, 8251847, 8232953, 8248920, 8243771, 8236728
8272690, 8261662, 8286501, 8244396, 8262818, 8221777, 8251485, 8252730
8264431, 8291525, 8284136, 8285312, 8291607, 8293549, 8275893, 8285070
8274081, 8260879, 8216235, 8250080, 8274909, 8269157, 8216972, 8264348
8262133, 8257406, 8269668, 8250581, 8224687, 8270715, 8284647, 8238745
8240433, 8241075, 8283807, 8250448, 8243178, 8237729, 8289785, 8263392
8278984, 8257930, 8265209, 8255378, 8259670, 8265702, 8277766, 8263672
8238268, 8266340, 8278433, 8262802, 8219969, 8264252, 8254305, 8252159
8266378, 8252527, 8227619, 8242847, 8261023, 8261392, 8245970, 8222988
8256540, 8245284, 8252044, 8268504, 8264809, 8237974, 8282088, 8245597
8253812, 8264299, 8255926, 8277869, 8240110, 8235903, 8251555, 8280371
8262760, 8264321, 8250610, 8234385, 8238456, 8270376, 8244884, 8266080
8232323, 8240356, 8235948, 8239167, 8250941, 8226639, 8249491, 8245808
8255362, 8295974, 8214250, 8277828, 8270463, 8281115, 8202132, 8274627
8249665, 8278259, 8269820, 8268254, 8270777, 8273851, 8234875, 8247200
8236335, 8234053, 8243086, 8241894, 8260100, 8254921, 8238384, 8237994
8304852, 8303576, 8303779, 8303460, 8304475, 8304968, 8306273, 8306824
8264310, 8242125, 8261816, 8276925, 8261033, 8249578, 8253319, 8272633
8290375, 8216815, 8255278, 8232902, 8307632, 8242945, 8262801, 8253853
8258149, 8263067, 8236500, 8241438, 8223863, 8281935, 8225341, 8220981
8235753, 8258127, 8271019, 8257541, 8267984, 8249600, 8261572, 8257102
8252134, 8279188, 8253856, 8243652, 8241754, 8262505, 8248676, 8261536
8229277, 8257831, 8247155, 8257411, 8243918, 8230351, 8234391, 8235933
8267417, 8221468, 8263287, 8258236, 8253333, 8237143, 8261787, 8279443
8246040, 8233251, 8241226, 8239196, 8244068, 8230177, 8243778, 8232555
8273216, 8236057, 8229098, 8300453, 8291401, 8199301, 8225263, 8290695
8229945, 8234875, 8238500, 8247142, 8234614, 8247316, 8238413, 8244880
8247461, 8240037, 8230119, 8220665, 8226784, 8247316, 8246504, 8257582
8260886, 8239826, 8246087, 8289374, 8236850, 8252486, 8243923, 8271549
8260222, 8258717, 8220242, 8290144, 8258025, 8273117, 8219238, 8262461
8255681, 8256729, 8212105, 8248213, 8259043, 8285853, 8239142, 8255188
8245421, 8264044, 8266540, 8254062, 8264780, 8264106, 8259061, 8255761
8247954, 8249868, 8273329, 8270226, 8275533, 8273155, 8260946, 8246620
8264036, 8285495, 8276622, 8218236, 8226036, 8254123, 8270639, 8236905
8251905, 8249737, 8284634, 8230013, 8257805, 8271732, 8264821, 8244059
8258028, 8289709, 8212831, 8259096, 8236050, 8290400, 8236340, 8284391
8255961, 8222759, 8313248, 8230679, 8276062, 8210393, 8302564, 8234099
8255066, 8246790, 8275118, 8253874, 8251583, 8269464, 8257004, 8245099
8229212, 8253153, 8279571, 8260752, 8243429, 8256887, 8261241, 8246060
8220451, 8292326, 8241437, 8260770, 8248523, 8294038, 8219470, 8262794
8238749, 8248979, 8295922, 8241209, 8250631, 8254589, 8275941, 8236298
8222289, 8237746, 8247432, 8248447, 8256277, 8239486, 8228408, 8228263
8270690, 8255117, 8255262, 8246185, 8237862, 8243981, 8245808, 8258307
8292340, 8229095, 8261561, 8229331, 8280504, 8266588, 8255405, 8237158
8272734, 8252386, 8238862, 8213049, 8307310, 8252288, 8276988, 8231344
8265153, 8239349, 8231907, 8227132, 8270566, 8258380, 8271651, 8238681
8241359, 8231901, 8247963, 8250154, 8250942, 8242024, 8256208, 8233939
8245276, 8286062, 8238692, 8270740, 8265913, 8243814, 8258265, 8239642
8264223, 8251492, 8244967, 8250854, 8245750, 8257959, 8267674, 8272894
8230235, 8236122, 8232352, 8238471, 8238935, 8246011, 8245054, 8240298
8266978, 8240579, 8260727, 8274426, 8265473, 8257215, 8235797, 8252388
8280144, 8287346, 8208560, 8230216, 8259066, 8282978, 8214323, 8257119
8254828, 8257880, 8275852, 8262330, 8275646, 8247947, 8274808, 8260622
8281438, 8220208, 8249767, 8288173, 8277628, 8219060, 8260454, 8284057
8258220, 8256741, 8246997, 8246185, 8243285, 8241835, 8246069, 8249781
8243666, 8237284, 8294129, 8260912, 8250226, 8254440, 8274875, 8238845
8276954, 8280492, 8283711, 8283131, 8283276, 8281942, 8275620, 8281884
8262628, 8256712, 8257031, 8258481, 8253348, 8254972, 8258742, 8256538
8278449, 8233889, 8245422, 8249425, 8270511, 8244979, 8267331, 8244800
8266834, 8232790, 8255431, 8227982, 8286042, 8251492, 8269026, 8262487
8264661, 8262093, 8250930, 8263109, 8269559, 8233615, 8237735, 8264719
8274460, 8242930, 8245876, 8276838, 8254367, 8243570, 8248502, 8253791
8244213, 8260221, 8256074, 8254334, 8249636, 8246475, 8249578, 8244068
8274160, 8273114, 8253615, 8251658, 8262233, 8242362, 8253684, 8239469
8266562, 8273045, 8255616, 8257791, 8244364, 8268626, 8233913, 8254776
8264364, 8290150, 8271106, 8225874, 8247436, 8242897, 8205364, 8252922
8263875, 8264745, 8237195, 8237369, 8275881, 8238587, 8238732, 8237253
8305925, 8305983, 8305693, 8305693, 8305461, 8305316, 8305432, 8305751
8218550, 8235477, 8278862, 8295624, 8198909, 8223010, 8296656, 8298764
8246874, 8271149, 8239891, 8267207, 8252134, 8253024, 8242900, 8260017
8280193, 8253998, 8260193, 8269014, 8261450, 8262292, 8237090, 8242262
8229857, 8292838, 8275775, 8237416, 8238280, 8272561, 8261528, 8247820
8246952, 8263909, 8246999, 8267491, 8240419, 8265883, 8245240, 8266891
8279776, 8228041, 8257013, 8247062, 8274830, 8217965, 8287016, 8254181
8230797, 8265897, 8281914, 8222403, 8250019, 8269347, 8292400, 8232750
8254144, 8252519, 8258284, 8237918, 8221488, 8271581, 8265670, 8256651
8244843, 8262888, 8239065, 8285421, 8244620, 8275337, 8224587, 8277174
8234352, 8239148, 8299691, 8249781, 8247105, 8245774, 8271637, 8255338
8227269, 8257669, 8229987, 8275339, 8219575, 8277179, 8256223, 8307912
8246533, 8254827, 8240385, 8230003, 8225276, 8226871, 8277476, 8256248
8318775, 8272405, 8274384, 8282145, 8313524, 8286710, 8274304, 8282250
8302213, 8303779, 8304591, 8304475, 8306244, 8305432, 8304910, 8302329
8225799, 8279939, 8249013, 8267438, 8246372, 8254999, 8272762, 8260628
8269472, 8241661, 8271444, 8267848, 8246417, 8287162, 8265789, 8263672
